tanggal,kota,jenis_polutan,indeks_kualitas_udara
2021-01-05,Mira Loma,PM2.5 - Local Conditions,123
2021-01-05,Not in a city,PM2.5 - Local Conditions,36
2021-01-05,Not in a city,PM2.5 - Local Conditions,15
2021-01-05,Simi Valley,PM2.5 - Local Conditions,3
2021-01-05,Fresno,PM2.5 - Local Conditions,38
2021-01-05,Sebastopol,PM2.5 - Local Conditions,27
2021-01-05,Portola,PM2.5 - Local Conditions,94
2021-01-05,Not in a city,PM2.5 - Local Conditions,11
2021-01-05,Roseville,PM2.5 - Local Conditions,35
2021-01-05,Gilroy,PM2.5 - Local Conditions,25
2021-01-05,Auburn,PM2.5 - Local Conditions,25
2021-01-05,Clovis,PM2.5 - Local Conditions,38
2021-01-05,Anaheim,PM2.5 - Local Conditions,67
2021-01-05,Arden-Arcade,PM2.5 - Local Conditions,31
2021-01-05,Goleta,PM2.5 - Local Conditions,20
2021-01-05,Not in a city,PM2.5 - Local Conditions,15
2021-01-05,Visalia,PM2.5 - Local Conditions,61
2021-01-05,Sacramento,PM2.5 - Local Conditions,37
2021-01-05,Lompoc,PM2.5 - Local Conditions,23
2021-01-05,Turlock,PM2.5 - Local Conditions,30
2021-01-05,Concord,PM2.5 - Local Conditions,26
2021-01-05,Folsom,PM2.5 - Local Conditions,25
2021-01-05,Santa Maria,PM2.5 - Local Conditions,27
2021-01-05,Calexico,PM2.5 - Local Conditions,75
2021-01-05,Anaheim,PM2.5 - Local Conditions,79
2021-01-05,Folsom,PM2.5 - Local Conditions,16
2021-01-05,Santa Barbara,PM2.5 - Local Conditions,42
2021-01-05,Redwood City,PM2.5 - Local Conditions,23
2021-01-05,Pleasanton,PM2.5 - Local Conditions,30
2021-01-05,Keeler,PM2.5 - Local Conditions,16
2021-01-05,Grass Valley,PM2.5 - Local Conditions,21
2021-01-05,Atascadero,PM2.5 - Local Conditions,20
2021-01-05,Napa,PM2.5 - Local Conditions,31
2021-01-05,Sacramento,PM2.5 - Local Conditions,38
2021-01-05,Bishop,PM2.5 - Local Conditions,88
2021-01-05,San Andreas,PM2.5 - Local Conditions,21
2021-01-05,Not in a city,PM2.5 - Local Conditions,23
2021-01-05,Redding,PM2.5 - Local Conditions,22
2021-01-05,Vallejo,PM2.5 - Local Conditions,39
2021-01-05,Thousand Oaks,PM2.5 - Local Conditions,19
2021-01-05,Salinas,PM2.5 - Local Conditions,43
2021-01-05,Not in a city,PM2.5 - Local Conditions,24
2021-01-05,San Luis Obispo,PM2.5 - Local Conditions,18
2021-01-05,Ridgecrest,PM2.5 - Local Conditions,6
2021-01-05,Carmel Valley Village,PM2.5 - Local Conditions,5
2021-01-05,Hollister,PM2.5 - Local Conditions,15
2021-01-05,Ojai,PM2.5 - Local Conditions,17
2021-01-05,Mojave,PM2.5 - Local Conditions,16
2021-01-05,Not in a city,PM2.5 - Local Conditions,5
2021-01-05,Ontario,PM2.5 - Local Conditions,112
2021-01-05,Oakland,PM2.5 - Local Conditions,30
2021-01-05,Arroyo Grande,PM2.5 - Local Conditions,27
2021-01-05,Mammoth Lakes,PM2.5 - Local Conditions,70
2021-01-05,Ontario,PM2.5 - Local Conditions,133
2021-01-05,Corcoran,PM2.5 - Local Conditions,44
2021-01-05,San Luis Obispo,PM2.5 - Local Conditions,15
2021-01-05,Not in a city,PM2.5 - Local Conditions,32
2021-01-05,Victorville,PM2.5 - Local Conditions,36
2021-01-05,Hanford,PM2.5 - Local Conditions,32
2021-01-05,Nipomo,PM2.5 - Local Conditions,25
2021-01-05,Willits,PM2.5 - Local Conditions,30
2021-01-05,Victorville,PM2.5 - Local Conditions,35
2021-01-05,Manteca,PM2.5 - Local Conditions,53
2021-01-05,Colusa,PM2.5 - Local Conditions,14
2021-01-05,Not in a city,PM2.5 - Local Conditions,30
2021-01-05,Los Angeles,PM2.5 - Local Conditions,82
2021-01-05,Ukiah,PM2.5 - Local Conditions,29
2021-01-05,Yreka,PM2.5 - Local Conditions,54
2021-01-05,Simi Valley,PM2.5 - Local Conditions,9
2021-01-05,Woodland,PM2.5 - Local Conditions,18
2021-01-05,Stockton,PM2.5 - Local Conditions,61
2021-01-05,Vallejo,PM2.5 - Local Conditions,40
2021-01-05,Red Bluff,PM2.5 - Local Conditions,19
2021-01-05,Stockton,PM2.5 - Local Conditions,62
2021-01-05,Oakland,PM2.5 - Local Conditions,28
2021-01-05,San Rafael,PM2.5 - Local Conditions,16
2021-01-05,Long Beach,PM2.5 - Local Conditions,76
2021-01-05,San Francisco,PM2.5 - Local Conditions,34
2021-01-05,Madera,PM2.5 - Local Conditions,34
2021-01-05,Yuba City,PM2.5 - Local Conditions,35
2021-01-05,Long Beach,PM2.5 - Local Conditions,71
2021-01-05,Pala,PM2.5 - Local Conditions,26
2021-01-05,Lancaster,PM2.5 - Local Conditions,13
2021-01-05,Long Beach,PM2.5 - Local Conditions,80
2021-01-05,Long Beach,PM2.5 - Local Conditions,77
2021-01-06,El Cajon,PM2.5 - Local Conditions,78
2021-01-06,Long Beach,PM2.5 - Local Conditions,89
2021-01-06,Banning,PM2.5 - Local Conditions,0
2021-01-06,Long Beach,PM2.5 - Local Conditions,82
2021-01-06,Lancaster,PM2.5 - Local Conditions,28
2021-01-06,Pala,PM2.5 - Local Conditions,6
2021-01-06,Long Beach,PM2.5 - Local Conditions,79
2021-01-06,Yuba City,PM2.5 - Local Conditions,53
2021-01-06,Madera,PM2.5 - Local Conditions,48
2021-01-06,San Francisco,PM2.5 - Local Conditions,47
2021-01-06,Long Beach,PM2.5 - Local Conditions,76
2021-01-06,Woodland,PM2.5 - Local Conditions,32
2021-01-06,Oakland,PM2.5 - Local Conditions,42
2021-01-06,Stockton,PM2.5 - Local Conditions,65
2021-01-06,Compton,PM2.5 - Local Conditions,86
2021-01-06,San Rafael,PM2.5 - Local Conditions,31
2021-01-06,Vallejo,PM2.5 - Local Conditions,49
2021-01-06,Stockton,PM2.5 - Local Conditions,63
2021-01-06,Yreka,PM2.5 - Local Conditions,44
2021-01-06,Simi Valley,PM2.5 - Local Conditions,11
2021-01-06,Red Bluff,PM2.5 - Local Conditions,37
2021-01-06,Los Angeles,PM2.5 - Local Conditions,57
2021-01-06,Ukiah,PM2.5 - Local Conditions,35
2021-01-06,Not in a city,PM2.5 - Local Conditions,49
2021-01-06,Victorville,PM2.5 - Local Conditions,45
2021-01-06,Manteca,PM2.5 - Local Conditions,58
2021-01-06,Colusa,PM2.5 - Local Conditions,37
2021-01-06,Hanford,PM2.5 - Local Conditions,74
2021-01-06,Willits,PM2.5 - Local Conditions,26
2021-01-06,Nipomo,PM2.5 - Local Conditions,29
2021-01-06,Victorville,PM2.5 - Local Conditions,40
2021-01-06,Corcoran,PM2.5 - Local Conditions,68
2021-01-06,Not in a city,PM2.5 - Local Conditions,37
2021-01-06,San Luis Obispo,PM2.5 - Local Conditions,21
2021-01-06,Ontario,PM2.5 - Local Conditions,82
2021-01-06,Mojave,PM2.5 - Local Conditions,13
2021-01-06,Mammoth Lakes,PM2.5 - Local Conditions,39
2021-01-06,Arroyo Grande,PM2.5 - Local Conditions,35
2021-01-06,Oakland,PM2.5 - Local Conditions,38
2021-01-06,Ontario,PM2.5 - Local Conditions,73
2021-01-06,Not in a city,PM2.5 - Local Conditions,8
2021-01-06,Ridgecrest,PM2.5 - Local Conditions,12
2021-01-06,Ojai,PM2.5 - Local Conditions,23
2021-01-06,Hollister,PM2.5 - Local Conditions,10
2021-01-06,Carmel Valley Village,PM2.5 - Local Conditions,9
2021-01-06,Bakersfield,PM2.5 - Local Conditions,74
2021-01-06,Thousand Oaks,PM2.5 - Local Conditions,16
2021-01-06,Not in a city,PM2.5 - Local Conditions,36
2021-01-06,San Luis Obispo,PM2.5 - Local Conditions,30
2021-01-06,Salinas,PM2.5 - Local Conditions,33
2021-01-06,Redding,PM2.5 - Local Conditions,34
2021-01-06,Vallejo,PM2.5 - Local Conditions,52
2021-01-06,San Andreas,PM2.5 - Local Conditions,32
2021-01-06,Not in a city,PM2.5 - Local Conditions,38
2021-01-06,Bishop,PM2.5 - Local Conditions,88
2021-01-06,Sacramento,PM2.5 - Local Conditions,60
2021-01-06,Napa,PM2.5 - Local Conditions,37
2021-01-06,Atascadero,PM2.5 - Local Conditions,35
2021-01-06,Keeler,PM2.5 - Local Conditions,18
2021-01-06,Grass Valley,PM2.5 - Local Conditions,23
2021-01-06,Pleasanton,PM2.5 - Local Conditions,45
2021-01-06,Redwood City,PM2.5 - Local Conditions,28
2021-01-06,Not in a city,PM2.5 - Local Conditions,11
2021-01-06,Brawley,PM2.5 - Local Conditions,31
2021-01-06,Folsom,PM2.5 - Local Conditions,26
2021-01-06,Santa Barbara,PM2.5 - Local Conditions,44
2021-01-06,Calexico,PM2.5 - Local Conditions,39
2021-01-06,Anaheim,PM2.5 - Local Conditions,88
2021-01-06,Folsom,PM2.5 - Local Conditions,34
2021-01-06,Santa Maria,PM2.5 - Local Conditions,25
2021-01-06,Turlock,PM2.5 - Local Conditions,54
2021-01-06,Concord,PM2.5 - Local Conditions,33
2021-01-06,Sacramento,PM2.5 - Local Conditions,58
2021-01-06,Lompoc,PM2.5 - Local Conditions,26
2021-01-06,Clovis,PM2.5 - Local Conditions,70
2021-01-06,Not in a city,PM2.5 - Local Conditions,20
2021-01-06,Arden-Arcade,PM2.5 - Local Conditions,59
2021-01-06,Goleta,PM2.5 - Local Conditions,29
2021-01-06,Visalia,PM2.5 - Local Conditions,86
2021-01-06,Anaheim,PM2.5 - Local Conditions,79
2021-01-06,Auburn,PM2.5 - Local Conditions,24
2021-01-06,Not in a city,PM2.5 - Local Conditions,31
2021-01-06,Roseville,PM2.5 - Local Conditions,44
2021-01-06,Fresno,PM2.5 - Local Conditions,74
2021-01-06,Sebastopol,PM2.5 - Local Conditions,33
2021-01-06,Gilroy,PM2.5 - Local Conditions,27
2021-01-06,Not in a city,PM2.5 - Local Conditions,7
2021-01-06,Simi Valley,PM2.5 - Local Conditions,9
2021-01-06,Not in a city,PM2.5 - Local Conditions,34
2021-01-06,Not in a city,PM2.5 - Local Conditions,30
2021-01-06,Rubidoux,PM2.5 - Local Conditions,53
2021-01-06,San Jose,PM2.5 - Local Conditions,49
2021-01-06,Oakland,PM2.5 - Local Conditions,38
2021-01-06,Joshua Tree National Monument,PM2.5 - Local Conditions,6
2021-01-06,Livermore,PM2.5 - Local Conditions,37
2021-01-06,Rubidoux,PM2.5 - Local Conditions,57
2021-01-06,Piru,PM2.5 - Local Conditions,5
2021-01-06,Fresno,PM2.5 - Local Conditions,69
2021-01-06,Live Oak,PM2.5 - Local Conditions,23
2021-01-06,Modesto,PM2.5 - Local Conditions,59
2021-01-06,San Jose,PM2.5 - Local Conditions,57
2021-01-06,Mira Loma,PM2.5 - Local Conditions,77
2021-01-06,San Pablo,PM2.5 - Local Conditions,30
2021-01-06,Chico,PM2.5 - Local Conditions,55
2021-01-06,Indio,PM2.5 - Local Conditions,33
2021-01-06,Indio,PM2.5 - Local Conditions,26
2021-01-07,Mira Loma,PM2.5 - Local Conditions,80
2021-01-07,Ojai,PM2.5 - Local Conditions,14
2021-01-07,San Francisco,PM2.5 - Local Conditions,44
2021-01-07,Not in a city,PM2.5 - Local Conditions,50
2021-01-07,Concord,PM2.5 - Local Conditions,29
2021-01-07,Chico,PM2.5 - Local Conditions,54
2021-01-07,Modesto,PM2.5 - Local Conditions,62
2021-01-07,Live Oak,PM2.5 - Local Conditions,19
2021-01-07,Mammoth Lakes,PM2.5 - Local Conditions,55
2021-01-07,Pala,PM2.5 - Local Conditions,29
2021-01-07,Long Beach,PM2.5 - Local Conditions,68
2021-01-07,Keeler,PM2.5 - Local Conditions,8
2021-01-07,San Diego,PM2.5 - Local Conditions,70
2021-01-07,Mammoth Lakes,PM2.5 - Local Conditions,71
2021-01-07,Indio,PM2.5 - Local Conditions,37
2021-01-07,San Pablo,PM2.5 - Local Conditions,24
2021-01-07,Indio,PM2.5 - Local Conditions,28
2021-01-07,Stockton,PM2.5 - Local Conditions,59
2021-01-07,Santa Maria,PM2.5 - Local Conditions,30
2021-01-07,Keeler,PM2.5 - Local Conditions,18
2021-01-07,Fresno,PM2.5 - Local Conditions,85
2021-01-07,Long Beach,PM2.5 - Local Conditions,66
2021-01-07,Banning,PM2.5 - Local Conditions,5
2021-01-07,El Cajon,PM2.5 - Local Conditions,63
2021-01-07,Joshua Tree National Monument,PM2.5 - Local Conditions,3
2021-01-07,Merced,PM2.5 - Local Conditions,57
2021-01-07,San Diego,PM2.5 - Local Conditions,54
2021-01-07,Not in a city,PM2.5 - Local Conditions,11
2021-01-07,Not in a city,PM2.5 - Local Conditions,11
2021-01-07,Long Beach,PM2.5 - Local Conditions,75
2021-01-07,San Diego,PM2.5 - Local Conditions,44
2021-01-07,Lompoc,PM2.5 - Local Conditions,31
2021-01-07,Bishop,PM2.5 - Local Conditions,74
2021-01-07,Long Beach,PM2.5 - Local Conditions,71
2021-01-07,Indio,PM2.5 - Local Conditions,32
2021-01-07,Not in a city,PM2.5 - Local Conditions,54
2021-01-07,Pasadena,PM2.5 - Local Conditions,40
2021-01-07,Yreka,PM2.5 - Local Conditions,51
2021-01-07,Stockton,PM2.5 - Local Conditions,59
2021-01-07,Pico Rivera,PM2.5 - Local Conditions,73
2021-01-07,San Jose,PM2.5 - Local Conditions,69
2021-01-07,Carmel Valley Village,PM2.5 - Local Conditions,8
2021-01-07,Santa Barbara,PM2.5 - Local Conditions,43
2021-01-07,Palm Springs,PM2.5 - Local Conditions,15
2021-01-07,Chula Vista,PM2.5 - Local Conditions,65
2021-01-07,El Centro,PM2.5 - Local Conditions,33
2021-01-07,Piru,PM2.5 - Local Conditions,6
2021-01-07,Not in a city,PM2.5 - Local Conditions,34
2021-01-07,Manteca,PM2.5 - Local Conditions,58
2021-01-07,Rubidoux,PM2.5 - Local Conditions,45
2021-01-07,San Bernardino,PM2.5 - Local Conditions,47
2021-01-07,Fontana,PM2.5 - Local Conditions,34
2021-01-07,Portola,PM2.5 - Local Conditions,108
2021-01-07,Oakland,PM2.5 - Local Conditions,37
2021-01-07,Long Beach,PM2.5 - Local Conditions,82
2021-01-07,Vallejo,PM2.5 - Local Conditions,35
2021-01-07,Visalia,PM2.5 - Local Conditions,110
2021-01-07,Simi Valley,PM2.5 - Local Conditions,0
2021-01-07,Willits,PM2.5 - Local Conditions,24
2021-01-07,Clovis,PM2.5 - Local Conditions,69
2021-01-07,Not in a city,PM2.5 - Local Conditions,52
2021-01-07,Rubidoux,PM2.5 - Local Conditions,44
2021-01-07,Not in a city,PM2.5 - Local Conditions,38
2021-01-07,Bakersfield,PM2.5 - Local Conditions,100
2021-01-07,Brawley,PM2.5 - Local Conditions,42
2021-01-07,Salinas,PM2.5 - Local Conditions,32
2021-01-07,Not in a city,PM2.5 - Local Conditions,44
2021-01-07,Redwood City,PM2.5 - Local Conditions,35
2021-01-07,Compton,PM2.5 - Local Conditions,77
2021-01-07,Victorville,PM2.5 - Local Conditions,48
2021-01-07,Goleta,PM2.5 - Local Conditions,25
2021-01-07,Nipomo,PM2.5 - Local Conditions,34
2021-01-07,Simi Valley,PM2.5 - Local Conditions,0
2021-01-07,Fresno,PM2.5 - Local Conditions,70
2021-01-07,Roseville,PM2.5 - Local Conditions,53
2021-01-07,Sebastopol,PM2.5 - Local Conditions,20
2021-01-07,Reseda,PM2.5 - Local Conditions,36
2021-01-07,Victorville,PM2.5 - Local Conditions,44
2021-01-07,Ukiah,PM2.5 - Local Conditions,25
2021-01-07,Ridgecrest,PM2.5 - Local Conditions,10
2021-01-07,Auburn,PM2.5 - Local Conditions,34
2021-01-07,Thousand Oaks,PM2.5 - Local Conditions,4
2021-01-07,Arden-Arcade,PM2.5 - Local Conditions,60
2021-01-07,Ontario,PM2.5 - Local Conditions,79
2021-01-07,Atascadero,PM2.5 - Local Conditions,53
2021-01-07,Calexico,PM2.5 - Local Conditions,66
2021-01-07,Lancaster,PM2.5 - Local Conditions,30
2021-01-07,San Andreas,PM2.5 - Local Conditions,51
2021-01-07,San Luis Obispo,PM2.5 - Local Conditions,20
2021-01-07,Napa,PM2.5 - Local Conditions,31
2021-01-07,Los Angeles,PM2.5 - Local Conditions,58
2021-01-07,Red Bluff,PM2.5 - Local Conditions,43
2021-01-07,Livermore,PM2.5 - Local Conditions,43
2021-01-07,Mission Viejo,PM2.5 - Local Conditions,52
2021-01-07,Ontario,PM2.5 - Local Conditions,64
2021-01-07,Mojave,PM2.5 - Local Conditions,17
2021-01-07,Arroyo Grande,PM2.5 - Local Conditions,38
2021-01-07,Redding,PM2.5 - Local Conditions,35
2021-01-07,San Rafael,PM2.5 - Local Conditions,25
2021-01-07,Oakland,PM2.5 - Local Conditions,40
2021-01-07,Yuba City,PM2.5 - Local Conditions,45
2021-01-07,Azusa,PM2.5 - Local Conditions,46
2021-01-07,Not in a city,PM2.5 - Local Conditions,53
2021-01-07,Hollister,PM2.5 - Local Conditions,22
2021-01-07,Corcoran,PM2.5 - Local Conditions,88
2021-01-07,Gilroy,PM2.5 - Local Conditions,35
2021-01-07,San Jose,PM2.5 - Local Conditions,66
2021-01-07,Concord,PM2.5 - Local Conditions,38
2021-01-07,Eureka,PM2.5 - Local Conditions,20
2021-01-07,Grass Valley,PM2.5 - Local Conditions,19
2021-01-07,Sacramento,PM2.5 - Local Conditions,55
2021-01-07,Folsom,PM2.5 - Local Conditions,47
2021-01-07,Vallejo,PM2.5 - Local Conditions,35
2021-01-07,San Luis Obispo,PM2.5 - Local Conditions,26
2021-01-07,Anaheim,PM2.5 - Local Conditions,71
2021-01-07,Not in a city,PM2.5 - Local Conditions,51
2021-01-07,Sacramento,PM2.5 - Local Conditions,56
2021-01-07,Woodland,PM2.5 - Local Conditions,27
2021-01-07,Madera,PM2.5 - Local Conditions,53
2021-01-07,Colusa,PM2.5 - Local Conditions,31
2021-01-07,Hanford,PM2.5 - Local Conditions,93
2021-01-07,San Jose,PM2.5 - Local Conditions,76
2021-01-07,Folsom,PM2.5 - Local Conditions,42
2021-01-07,Anaheim,PM2.5 - Local Conditions,77
2021-01-07,Turlock,PM2.5 - Local Conditions,62
2021-01-07,Oakland,PM2.5 - Local Conditions,44
2021-01-07,Pleasanton,PM2.5 - Local Conditions,40
2021-01-07,Not in a city,PM2.5 - Local Conditions,9
2021-01-08,Turlock,PM2.5 - Local Conditions,67
2021-01-08,Oakland,PM2.5 - Local Conditions,47
2021-01-08,Hanford,PM2.5 - Local Conditions,79
2021-01-08,Anaheim,PM2.5 - Local Conditions,94
2021-01-08,Pleasanton,PM2.5 - Local Conditions,52
2021-01-08,Folsom,PM2.5 - Local Conditions,59
2021-01-08,Not in a city,PM2.5 - Local Conditions,71
2021-01-08,Colusa,PM2.5 - Local Conditions,62
2021-01-08,Not in a city,PM2.5 - Local Conditions,9
2021-01-08,Redding,PM2.5 - Local Conditions,34
2021-01-08,Madera,PM2.5 - Local Conditions,70
2021-01-08,Long Beach,PM2.5 - Local Conditions,77
2021-01-08,Sacramento,PM2.5 - Local Conditions,69
2021-01-08,Anaheim,PM2.5 - Local Conditions,85
2021-01-08,Vallejo,PM2.5 - Local Conditions,62
2021-01-08,San Luis Obispo,PM2.5 - Local Conditions,31
2021-01-08,Folsom,PM2.5 - Local Conditions,63
2021-01-08,Not in a city,PM2.5 - Local Conditions,57
2021-01-08,Sacramento,PM2.5 - Local Conditions,68
2021-01-08,Grass Valley,PM2.5 - Local Conditions,25
2021-01-08,Corcoran,PM2.5 - Local Conditions,80
2021-01-08,Gilroy,PM2.5 - Local Conditions,38
2021-01-08,San Jose,PM2.5 - Local Conditions,50
2021-01-08,Concord,PM2.5 - Local Conditions,59
2021-01-08,Hollister,PM2.5 - Local Conditions,29
2021-01-08,Not in a city,PM2.5 - Local Conditions,38
2021-01-08,Mojave,PM2.5 - Local Conditions,13
2021-01-08,Arroyo Grande,PM2.5 - Local Conditions,59
2021-01-08,Yuba City,PM2.5 - Local Conditions,64
2021-01-08,Woodland,PM2.5 - Local Conditions,60
2021-01-08,San Rafael,PM2.5 - Local Conditions,52
2021-01-08,Ontario,PM2.5 - Local Conditions,79
2021-01-08,Red Bluff,PM2.5 - Local Conditions,52
2021-01-08,Ojai,PM2.5 - Local Conditions,7
2021-01-08,Livermore,PM2.5 - Local Conditions,38
2021-01-08,San Luis Obispo,PM2.5 - Local Conditions,24
2021-01-08,Napa,PM2.5 - Local Conditions,51
2021-01-08,Los Angeles,PM2.5 - Local Conditions,68
2021-01-08,Lancaster,PM2.5 - Local Conditions,24
2021-01-08,San Andreas,PM2.5 - Local Conditions,42
2021-01-08,Calexico,PM2.5 - Local Conditions,71
2021-01-08,Atascadero,PM2.5 - Local Conditions,51
2021-01-08,Arden-Arcade,PM2.5 - Local Conditions,64
2021-01-08,Oakland,PM2.5 - Local Conditions,51
2021-01-08,Ontario,PM2.5 - Local Conditions,96
2021-01-08,Ridgecrest,PM2.5 - Local Conditions,11
2021-01-08,Auburn,PM2.5 - Local Conditions,38
2021-01-08,Thousand Oaks,PM2.5 - Local Conditions,19
2021-01-08,Victorville,PM2.5 - Local Conditions,30
2021-01-08,Nipomo,PM2.5 - Local Conditions,36
2021-01-08,Fresno,PM2.5 - Local Conditions,74
2021-01-08,Sebastopol,PM2.5 - Local Conditions,42
2021-01-08,Ukiah,PM2.5 - Local Conditions,25
2021-01-08,Simi Valley,PM2.5 - Local Conditions,0
2021-01-08,Goleta,PM2.5 - Local Conditions,14
2021-01-08,Simi Valley,PM2.5 - Local Conditions,8
2021-01-08,Victorville,PM2.5 - Local Conditions,32
2021-01-08,Compton,PM2.5 - Local Conditions,86
2021-01-08,Roseville,PM2.5 - Local Conditions,65
2021-01-08,Bakersfield,PM2.5 - Local Conditions,114
2021-01-08,Redwood City,PM2.5 - Local Conditions,40
2021-01-08,Salinas,PM2.5 - Local Conditions,42
2021-01-08,Not in a city,PM2.5 - Local Conditions,59
2021-01-08,Rubidoux,PM2.5 - Local Conditions,63
2021-01-08,Not in a city,PM2.5 - Local Conditions,52
2021-01-08,Rubidoux,PM2.5 - Local Conditions,71
2021-01-08,San Francisco,PM2.5 - Local Conditions,55
2021-01-08,Clovis,PM2.5 - Local Conditions,85
2021-01-08,King City,PM2.5 - Local Conditions,16
2021-01-08,Vallejo,PM2.5 - Local Conditions,58
2021-01-08,Long Beach,PM2.5 - Local Conditions,80
2021-01-08,Oakland,PM2.5 - Local Conditions,44
2021-01-08,Willits,PM2.5 - Local Conditions,31
2021-01-08,Visalia,PM2.5 - Local Conditions,110
2021-01-08,Manteca,PM2.5 - Local Conditions,67
2021-01-08,Piru,PM2.5 - Local Conditions,7
2021-01-08,Not in a city,PM2.5 - Local Conditions,30
2021-01-08,Stockton,PM2.5 - Local Conditions,64
2021-01-08,Carmel Valley Village,PM2.5 - Local Conditions,0
2021-01-08,Santa Barbara,PM2.5 - Local Conditions,27
2021-01-08,San Jose,PM2.5 - Local Conditions,57
2021-01-08,Yreka,PM2.5 - Local Conditions,28
2021-01-08,Long Beach,PM2.5 - Local Conditions,76
2021-01-08,Indio,PM2.5 - Local Conditions,35
2021-01-08,Mira Loma,PM2.5 - Local Conditions,88
2021-01-08,Not in a city,PM2.5 - Local Conditions,68
2021-01-08,Bishop,PM2.5 - Local Conditions,76
2021-01-08,Lompoc,PM2.5 - Local Conditions,24
2021-01-08,Not in a city,PM2.5 - Local Conditions,48
2021-01-08,Not in a city,PM2.5 - Local Conditions,5
2021-01-08,Merced,PM2.5 - Local Conditions,69
2021-01-08,Joshua Tree National Monument,PM2.5 - Local Conditions,3
2021-01-08,Banning,PM2.5 - Local Conditions,8
2021-01-08,El Cajon,PM2.5 - Local Conditions,72
2021-01-08,Keeler,PM2.5 - Local Conditions,15
2021-01-08,Long Beach,PM2.5 - Local Conditions,75
2021-01-08,Fresno,PM2.5 - Local Conditions,80
2021-01-08,Mammoth Lakes,PM2.5 - Local Conditions,34
2021-01-08,Modesto,PM2.5 - Local Conditions,73
2021-01-08,Stockton,PM2.5 - Local Conditions,61
2021-01-08,Santa Maria,PM2.5 - Local Conditions,31
2021-01-08,San Pablo,PM2.5 - Local Conditions,51
2021-01-08,Indio,PM2.5 - Local Conditions,29
2021-01-08,Not in a city,PM2.5 - Local Conditions,11
2021-01-08,Live Oak,PM2.5 - Local Conditions,21
2021-01-08,Pala,PM2.5 - Local Conditions,48
2021-01-08,Chico,PM2.5 - Local Conditions,60
2021-01-09,Clovis,PM2.5 - Local Conditions,92
2021-01-09,Atascadero,PM2.5 - Local Conditions,45
2021-01-09,San Francisco,PM2.5 - Local Conditions,43
2021-01-09,Not in a city,PM2.5 - Local Conditions,41
2021-01-09,Chico,PM2.5 - Local Conditions,42
2021-01-09,Not in a city,PM2.5 - Local Conditions,15
2021-01-09,Pala,PM2.5 - Local Conditions,41
2021-01-09,Live Oak,PM2.5 - Local Conditions,29
2021-01-09,Merced,PM2.5 - Local Conditions,68
